,env_view,env_step,env_memo,obj_view,toggle,pick up,drop off
389,"[[ 86 104  93  93  92  72   0   0   0   0   0]
 [118 143 125 123 148 123   0   0   0   0   0]
 [113 138 120 118 143 122   0   0   0   0   0]
 [115 139 121 119 144 123   0   0   0   0   0]
 [135 176 158 156 181 149   0   0   0   0   0]
 [123 157 135 133 158 130   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  2  0  0  0  0  0  0]
 [ 0 24 11 23 17  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10 10 10 10  9  0  0  0  0  0]
 [10 10 10 10 10  9  0  0  0  0  0]
 [10 10 10 10 10  9  0  0  0  0  0]
 [10 10 10 10 10  8  0  0  0  0  0]
 [10 10 10 10 10  5  0  0  0  0  0]
 [10 10 10 10 10  4  0  0  0  0  0]]",[1836 1985 2251    0  123  143  124    0    0    0    0],[ 0 30 68  0  0  4  1  0  0  0  0],[ 0 10 23  0  0  1  1  0  0  0  0],[0 1 4 0 0 0 0 0 0 0 0]
390,"[[ 87 105  94  94  93  72   0   0   0   0   0]
 [119 144 126 124 149 123   0   0   0   0   0]
 [114 139 121 119 144 122   0   0   0   0   0]
 [116 140 122 120 145 123   0   0   0   0   0]
 [136 177 159 157 182 149   0   0   0   0   0]
 [124 158 136 134 159 130   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  3  0  0  0  0  0  0]
 [ 0 24 11 23 17  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10 10 10 10  8  0  0  0  0  0]
 [10 10 10 10 10  8  0  0  0  0  0]
 [10 10 10 10 10  8  0  0  0  0  0]
 [10 10 10 10 10  7  0  0  0  0  0]
 [10 10 10 10 10  4  0  0  0  0  0]
 [10 10 10 10 10  3  0  0  0  0  0]]",[1836 1999 2265    0  123  144  125    0    0    0    0],[ 0 30 68  0  0  4  2  0  0  0  0],[ 0 10 23  0  0  1  1  0  0  0  0],[0 1 4 0 0 0 0 0 0 0 0]
391,"[[ 87 106  95  95  94  73   0   0   0   0   0]
 [119 145 127 125 150 124   0   0   0   0   0]
 [114 140 122 120 145 123   0   0   0   0   0]
 [116 140 122 120 145 123   0   0   0   0   0]
 [136 177 159 157 182 149   0   0   0   0   0]
 [124 158 136 134 159 130   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  4  0  0  0  0  0  0]
 [ 0 24 11 23 17  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 9 10 10 10 10 10  0  0  0  0  0]
 [ 9 10 10 10 10 10  0  0  0  0  0]
 [ 9 10 10 10 10 10  0  0  0  0  0]
 [ 9  9  9  9  9  6  0  0  0  0  0]
 [ 9  9  9  9  9  3  0  0  0  0  0]
 [ 9  9  9  9  9  2  0  0  0  0  0]]",[1842 2005 2271    0  124  145  126    0    0    0    0],[ 0 30 68  0  0  4  2  0  0  0  0],[ 0 10 23  0  0  1  1  0  0  0  0],[0 1 4 0 0 0 0 0 0 0 0]
392,"[[ 88 107  96  96  95  73   0   0   0   0   0]
 [120 146 128 126 151 124   0   0   0   0   0]
 [115 141 123 121 146 123   0   0   0   0   0]
 [117 141 123 121 146 123   0   0   0   0   0]
 [137 178 160 158 183 149   0   0   0   0   0]
 [125 159 137 135 160 130   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  5  0  0  0  0  0  0]
 [ 0 24 11 23 17  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10 10 10 10  9  0  0  0  0  0]
 [10 10 10 10 10  9  0  0  0  0  0]
 [10 10 10 10 10  9  0  0  0  0  0]
 [10 10 10 10 10  5  0  0  0  0  0]
 [10 10 10 10 10  2  0  0  0  0  0]
 [10 10 10 10 10  1  0  0  0  0  0]]",[1842 2019 2285    0  124  146  127    0    0    0    0],[ 0 30 68  0  0  4  2  0  0  0  0],[ 0 10 23  0  0  1  1  0  0  0  0],[0 1 4 0 0 0 0 0 0 0 0]
393,"[[ 88 107  96  96  95  73   0   0   0   0   0]
 [120 146 128 126 151 124   0   0   0   0   0]
 [115 142 124 122 147 124   0   0   0   0   0]
 [117 142 124 122 147 124   0   0   0   0   0]
 [137 179 161 159 184 150   0   0   0   0   0]
 [125 160 138 136 161 131   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  6  0  0  0  0  0  0]
 [ 0 24 11 23 17  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 9  9  9  9  9  8  0  0  0  0  0]
 [ 9  9  9  9  9  8  0  0  0  0  0]
 [ 9 10 10 10 10 10  0  0  0  0  0]
 [ 9 10 10 10 10 10  0  0  0  0  0]
 [ 9 10 10 10 10 10  0  0  0  0  0]
 [ 9 10 10 10 10 10  0  0  0  0  0]]",[1850 2029 2293    0  124  147  128    0    0    0    0],[ 0 30 68  0  0  4  2  0  0  0  0],[ 0 10 23  0  0  1  1  0  0  0  0],[0 1 4 0 0 0 0 0 0 0 0]
394,"[[ 88 107  96  96  95  73   0   0   0   0   0]
 [120 146 128 126 151 124   0   0   0   0   0]
 [115 142 124 122 147 124   0   0   0   0   0]
 [117 143 125 123 148 125   0   0   0   0   0]
 [137 180 162 160 185 151   0   0   0   0   0]
 [125 161 139 137 162 132   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  6  0  0  0  0  0  0]
 [ 0 24 11 23 18  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 8  8  8  8  8  7  0  0  0  0  0]
 [ 8  8  8  8  8  7  0  0  0  0  0]
 [ 8  9  9  9  9  9  0  0  0  0  0]
 [ 8 10 10 10 10 10  0  0  0  0  0]
 [ 8 10 10 10 10 10  0  0  0  0  0]
 [ 8 10 10 10 10 10  0  0  0  0  0]]",[1856 2036 2300    0  124  148  128    0    0    0    0],[ 0 30 68  0  0  4  2  0  0  0  0],[ 0 10 23  0  0  1  1  0  0  0  0],[0 1 4 0 0 0 0 0 0 0 0]
395,"[[ 88 107  96  96  96  74   0   0   0   0   0]
 [120 146 128 126 152 125   0   0   0   0   0]
 [115 142 124 122 148 125   0   0   0   0   0]
 [117 143 125 123 149 126   0   0   0   0   0]
 [137 180 162 160 186 152   0   0   0   0   0]
 [125 161 139 137 163 133   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  6  0  0  0  0  0  0]
 [ 0 24 11 23 19  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 7  7  7  7 10 10  0  0  0  0  0]
 [ 7  7  7  7 10 10  0  0  0  0  0]
 [ 7  8  8  8 10 10  0  0  0  0  0]
 [ 7  9  9  9 10 10  0  0  0  0  0]
 [ 7  9  9  9 10 10  0  0  0  0  0]
 [ 7  9  9  9 10 10  0  0  0  0  0]]",[1886 2039 2307    0  125  149  128    0    0    0    0],[ 0 30 68  0  0  4  2  0  0  0  0],[ 0 10 23  0  0  1  1  0  0  0  0],[0 1 4 0 0 0 0 0 0 0 0]
396,"[[ 88 107  96  96  96  74   0   0   0   0   0]
 [120 146 128 126 152 125   0   0   0   0   0]
 [115 142 124 122 148 125   0   0   0   0   0]
 [117 143 125 123 149 126   0   0   0   0   0]
 [137 180 162 160 186 152   0   0   0   0   0]
 [125 161 139 137 163 133   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  6  0  0  0  0  0  0]
 [ 0 24 11 23 19  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 7  7  7  7 10 10  0  0  0  0  0]
 [ 7  7  7  7 10 10  0  0  0  0  0]
 [ 7  8  8  8 10 10  0  0  0  0  0]
 [ 7  9  9  9 10 10  0  0  0  0  0]
 [ 7  9  9  9 10 10  0  0  0  0  0]
 [ 7  9  9  9 10 10  0  0  0  0  0]]",[1886 2039 2307    0  125  149  128    0    0    0    0],[ 0 30 68  0  0  4  2  0  0  0  0],[ 0 10 23  0  0  1  1  0  0  0  0],[0 1 4 0 0 0 0 0 0 0 0]
397,"[[ 88 107  96  96  97  75   0   0   0   0   0]
 [120 146 128 126 153 126   0   0   0   0   0]
 [115 142 124 122 149 126   0   0   0   0   0]
 [117 143 125 123 150 127   0   0   0   0   0]
 [137 180 162 160 187 153   0   0   0   0   0]
 [125 161 139 137 164 134   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  6  0  0  0  0  0  0]
 [ 0 24 11 23 20  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 6  6  6  6 10 10  0  0  0  0  0]
 [ 6  6  6  6 10 10  0  0  0  0  0]
 [ 6  7  7  7 10 10  0  0  0  0  0]
 [ 6  8  8  8 10 10  0  0  0  0  0]
 [ 6  8  8  8 10 10  0  0  0  0  0]
 [ 6  8  8  8 10 10  0  0  0  0  0]]",[1916 2042 2314    0  126  150  128    0    0    0    0],[ 0 30 69  0  0  4  2  0  0  0  0],[ 0 10 23  0  0  1  1  0  0  0  0],[0 1 4 0 0 0 0 0 0 0 0]
398,"[[ 88 107  96  96  98  76   0   0   0   0   0]
 [120 146 128 126 154 127   0   0   0   0   0]
 [115 142 124 122 150 127   0   0   0   0   0]
 [117 143 125 123 151 128   0   0   0   0   0]
 [137 180 162 160 188 154   0   0   0   0   0]
 [125 161 139 137 165 135   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  6  0  0  0  0  0  0]
 [ 0 24 11 23 21  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 5  5  5  5 10 10  0  0  0  0  0]
 [ 5  5  5  5 10 10  0  0  0  0  0]
 [ 5  6  6  6 10 10  0  0  0  0  0]
 [ 5  7  7  7 10 10  0  0  0  0  0]
 [ 5  7  7  7 10 10  0  0  0  0  0]
 [ 5  7  7  7 10 10  0  0  0  0  0]]",[1946 2045 2321    0  127  151  128    0    0    0    0],[ 0 30 69  0  0  4  2  0  0  0  0],[ 0 10 24  0  0  1  1  0  0  0  0],[0 1 4 0 0 0 0 0 0 0 0]
399,"[[ 88 107  96  96  99  77   0   0   0   0   0]
 [120 146 128 126 155 128   0   0   0   0   0]
 [115 142 124 122 151 128   0   0   0   0   0]
 [117 143 125 123 152 129   0   0   0   0   0]
 [137 180 162 160 189 155   0   0   0   0   0]
 [125 161 139 137 166 136   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  6  0  0  0  0  0  0]
 [ 0 24 11 23 22  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 4  4  4  4 10 10  0  0  0  0  0]
 [ 4  4  4  4 10 10  0  0  0  0  0]
 [ 4  5  5  5 10 10  0  0  0  0  0]
 [ 4  6  6  6 10 10  0  0  0  0  0]
 [ 4  6  6  6 10 10  0  0  0  0  0]
 [ 4  6  6  6 10 10  0  0  0  0  0]]",[1976 2048 2328    0  128  152  128    0    0    0    0],[ 0 30 69  0  0  4  2  0  0  0  0],[ 0 10 24  0  0  1  1  0  0  0  0],[0 1 5 0 0 0 0 0 0 0 0]
400,"[[ 88 107  96  96  99  77   0   0   0   0   0]
 [120 146 128 126 155 128   0   0   0   0   0]
 [115 142 124 122 151 128   0   0   0   0   0]
 [117 143 125 123 152 129   0   0   0   0   0]
 [137 180 162 160 189 155   0   0   0   0   0]
 [125 161 139 137 166 136   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  6  0  0  0  0  0  0]
 [ 0 24 11 23 22  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 4  4  4  4 10 10  0  0  0  0  0]
 [ 4  4  4  4 10 10  0  0  0  0  0]
 [ 4  5  5  5 10 10  0  0  0  0  0]
 [ 4  6  6  6 10 10  0  0  0  0  0]
 [ 4  6  6  6 10 10  0  0  0  0  0]
 [ 4  6  6  6 10 10  0  0  0  0  0]]",[1976 2048 2328    0  128  152  128    0    0    0    0],[ 0 30 69  0  0  4  2  0  0  0  0],[ 0 10 24  0  0  1  1  0  0  0  0],[0 1 5 0 0 0 0 0 0 0 0]
401,"[[ 88 108  97  97 100  78   0   0   0   0   0]
 [120 147 129 127 156 129   0   0   0   0   0]
 [115 143 125 123 152 129   0   0   0   0   0]
 [117 144 126 124 153 130   0   0   0   0   0]
 [137 180 162 160 189 155   0   0   0   0   0]
 [125 161 139 137 166 136   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  6  0  0  0  0  0  0]
 [ 0 24 11 23 23  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 3 10 10 10 10 10  0  0  0  0  0]
 [ 3 10 10 10 10 10  0  0  0  0  0]
 [ 3 10 10 10 10 10  0  0  0  0  0]
 [ 3 10 10 10 10 10  0  0  0  0  0]
 [ 3  5  5  5  9  9  0  0  0  0  0]
 [ 3  5  5  5  9  9  0  0  0  0  0]]",[1984 2058 2335    0  129  153  129    0    0    0    0],[ 0 30 69  0  0  4  2  0  0  0  0],[ 0 10 24  0  0  1  1  0  0  0  0],[0 1 5 0 0 0 0 0 0 0 0]
402,"[[ 88 109  98  98 101  79   0   0   0   0   0]
 [120 148 130 128 157 130   0   0   0   0   0]
 [115 144 126 124 153 130   0   0   0   0   0]
 [117 145 127 125 154 131   0   0   0   0   0]
 [137 180 162 160 189 155   0   0   0   0   0]
 [125 161 139 137 166 136   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  6  0  0  0  0  0  0]
 [ 0 24 11 23 24  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 2 10 10 10 10 10  0  0  0  0  0]
 [ 2 10 10 10 10 10  0  0  0  0  0]
 [ 2 10 10 10 10 10  0  0  0  0  0]
 [ 2 10 10 10 10 10  0  0  0  0  0]
 [ 2  4  4  4  8  8  0  0  0  0  0]
 [ 2  4  4  4  8  8  0  0  0  0  0]]",[1992 2068 2342    0  130  154  130    0    0    0    0],[ 0 31 69  0  0  4  2  0  0  0  0],[ 0 10 24  0  0  1  1  0  0  0  0],[0 1 5 0 0 0 0 0 0 0 0]
403,"[[ 88 110  99  99 102  80   0   0   0   0   0]
 [120 149 131 129 158 131   0   0   0   0   0]
 [115 145 127 125 154 131   0   0   0   0   0]
 [117 146 128 126 155 132   0   0   0   0   0]
 [137 180 162 160 189 155   0   0   0   0   0]
 [125 161 139 137 166 136   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  6  0  0  0  0  0  0]
 [ 0 24 11 23 25  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 1 10 10 10 10 10  0  0  0  0  0]
 [ 1 10 10 10 10 10  0  0  0  0  0]
 [ 1 10 10 10 10 10  0  0  0  0  0]
 [ 1 10 10 10 10 10  0  0  0  0  0]
 [ 1  3  3  3  7  7  0  0  0  0  0]
 [ 1  3  3  3  7  7  0  0  0  0  0]]",[2000 2078 2349    0  131  155  131    0    0    0    0],[ 0 31 69  0  0  4  2  0  0  0  0],[ 0 11 24  0  0  1  1  0  0  0  0],[0 1 5 0 0 0 0 0 0 0 0]
404,"[[ 89 111 100 100 103  80   0   0   0   0   0]
 [121 150 132 130 159 131   0   0   0   0   0]
 [116 146 128 126 155 131   0   0   0   0   0]
 [118 147 129 127 156 132   0   0   0   0   0]
 [138 181 163 161 190 155   0   0   0   0   0]
 [126 162 140 138 167 136   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  6  0  0  0  0  0  0]
 [ 0 24 11 23 26  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10 10 10 10  9  0  0  0  0  0]
 [10 10 10 10 10  9  0  0  0  0  0]
 [10 10 10 10 10  9  0  0  0  0  0]
 [10 10 10 10 10  9  0  0  0  0  0]
 [10 10 10 10 10  6  0  0  0  0  0]
 [10 10 10 10 10  6  0  0  0  0  0]]",[2000 2092 2363    0  131  156  132    0    0    0    0],[ 0 31 69  0  0  4  2  0  0  0  0],[ 0 11 24  0  0  1  1  0  0  0  0],[0 1 5 0 0 0 0 0 0 0 0]
405,"[[ 90 112 101 101 103  80   0   0   0   0   0]
 [122 151 133 131 159 131   0   0   0   0   0]
 [117 147 129 127 155 131   0   0   0   0   0]
 [119 148 130 128 156 132   0   0   0   0   0]
 [139 182 164 162 190 155   0   0   0   0   0]
 [127 163 141 139 167 136   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  6  0  0  0  0  0  0]
 [ 0 24 11 24 26  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10 10 10  9  8  0  0  0  0  0]
 [10 10 10 10  9  8  0  0  0  0  0]
 [10 10 10 10  9  8  0  0  0  0  0]
 [10 10 10 10  9  8  0  0  0  0  0]
 [10 10 10 10  9  5  0  0  0  0  0]
 [10 10 10 10  9  5  0  0  0  0  0]]",[2000 2102 2375    0  131  157  133    0    0    0    0],[ 0 31 69  0  0  4  2  0  0  0  0],[ 0 11 24  0  0  1  1  0  0  0  0],[0 1 5 0 0 0 0 0 0 0 0]
406,"[[ 91 113 102 102 103  80   0   0   0   0   0]
 [123 152 134 132 159 131   0   0   0   0   0]
 [118 148 130 128 155 131   0   0   0   0   0]
 [120 149 131 129 156 132   0   0   0   0   0]
 [140 183 165 163 190 155   0   0   0   0   0]
 [128 164 142 140 167 136   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  6  0  0  0  0  0  0]
 [ 0 24 11 25 26  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10 10 10  8  7  0  0  0  0  0]
 [10 10 10 10  8  7  0  0  0  0  0]
 [10 10 10 10  8  7  0  0  0  0  0]
 [10 10 10 10  8  7  0  0  0  0  0]
 [10 10 10 10  8  4  0  0  0  0  0]
 [10 10 10 10  8  4  0  0  0  0  0]]",[2000 2112 2387    0  131  158  134    0    0    0    0],[ 0 31 69  0  0  4  2  0  0  0  0],[ 0 12 24  0  0  1  1  0  0  0  0],[0 1 5 0 0 0 0 0 0 0 0]
407,"[[ 91 113 102 102 103  80   0   0   0   0   0]
 [123 152 134 132 159 131   0   0   0   0   0]
 [118 148 130 128 155 131   0   0   0   0   0]
 [121 150 132 130 157 133   0   0   0   0   0]
 [141 184 166 164 191 156   0   0   0   0   0]
 [129 165 143 141 168 137   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  6  0  0  0  0  0  0]
 [ 0 24 11 26 26  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 9  9  9  9  7  6  0  0  0  0  0]
 [ 9  9  9  9  7  6  0  0  0  0  0]
 [ 9  9  9  9  7  6  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]]",[2003 2119 2397    0  131  159  134    0    0    0    0],[ 0 31 69  0  0  4  2  0  0  0  0],[ 0 12 24  0  0  1  1  0  0  0  0],[0 1 5 0 0 0 0 0 0 0 0]
408,"[[ 92 114 103 103 103  80   0   0   0   0   0]
 [124 153 135 133 159 131   0   0   0   0   0]
 [119 149 131 129 155 131   0   0   0   0   0]
 [122 151 133 131 157 133   0   0   0   0   0]
 [142 185 167 165 191 156   0   0   0   0   0]
 [130 166 144 142 168 137   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  6  0  0  0  0  0  0]
 [ 0 24 11 27 26  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10 10 10  6  5  0  0  0  0  0]
 [10 10 10 10  6  5  0  0  0  0  0]
 [10 10 10 10  6  5  0  0  0  0  0]
 [10 10 10 10  9  9  0  0  0  0  0]
 [10 10 10 10  9  9  0  0  0  0  0]
 [10 10 10 10  9  9  0  0  0  0  0]]",[2003 2129 2409    0  131  160  135    0    0    0    0],[ 0 31 69  0  0  4  2  0  0  0  0],[ 0 12 24  0  0  1  1  0  0  0  0],[0 1 5 0 0 0 0 0 0 0 0]
409,"[[ 93 115 104 104 104  81   0   0   0   0   0]
 [125 154 136 134 160 132   0   0   0   0   0]
 [120 150 132 130 156 132   0   0   0   0   0]
 [123 152 134 132 158 134   0   0   0   0   0]
 [142 185 167 165 191 156   0   0   0   0   0]
 [130 166 144 142 168 137   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  6  0  0  0  0  0  0]
 [ 0 24 11 28 26  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [ 9  9  9  9  8  8  0  0  0  0  0]
 [ 9  9  9  9  8  8  0  0  0  0  0]]",[2007 2139 2420    0  132  161  136    0    0    0    0],[ 0 31 69  0  0  4  2  0  0  0  0],[ 0 12 24  0  0  1  1  0  0  0  0],[0 1 5 0 0 0 0 0 0 0 0]
410,"[[ 94 116 105 105 104  81   0   0   0   0   0]
 [126 155 137 135 160 132   0   0   0   0   0]
 [121 151 133 131 156 132   0   0   0   0   0]
 [124 153 135 133 158 134   0   0   0   0   0]
 [143 186 168 166 191 156   0   0   0   0   0]
 [131 167 145 143 168 137   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  6  0  0  0  0  0  0]
 [ 0 24 11 29 26  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10 10 10  9  9  0  0  0  0  0]
 [10 10 10 10  9  9  0  0  0  0  0]
 [10 10 10 10  9  9  0  0  0  0  0]
 [10 10 10 10  9  9  0  0  0  0  0]
 [10 10 10 10  7  7  0  0  0  0  0]
 [10 10 10 10  7  7  0  0  0  0  0]]",[2007 2149 2432    0  132  162  137    0    0    0    0],[ 0 31 69  0  0  4  2  0  0  0  0],[ 0 12 24  0  0  1  1  0  0  0  0],[0 1 5 0 0 0 0 0 0 0 0]
411,"[[ 95 117 106 105 104  81   0   0   0   0   0]
 [127 156 138 135 160 132   0   0   0   0   0]
 [122 152 134 131 156 132   0   0   0   0   0]
 [125 154 136 133 158 134   0   0   0   0   0]
 [144 187 169 166 191 156   0   0   0   0   0]
 [132 168 146 143 168 137   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  6  0  0  0  0  0  0]
 [ 0 24 12 29 26  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[10 10 10  9  8  8  0  0  0  0  0]
 [10 10 10  9  8  8  0  0  0  0  0]
 [10 10 10  9  8  8  0  0  0  0  0]
 [10 10 10  9  8  8  0  0  0  0  0]
 [10 10 10  9  6  6  0  0  0  0  0]
 [10 10 10  9  6  6  0  0  0  0  0]]",[2007 2156 2442    0  132  163  137    0    0    0    0],[ 0 31 69  0  0  4  2  0  0  0  0],[ 0 12 24  0  0  1  1  0  0  0  0],[0 1 5 0 0 0 0 0 0 0 0]
412,"[[ 95 117 106 105 104  81   0   0   0   0   0]
 [127 156 138 135 160 132   0   0   0   0   0]
 [122 152 134 131 156 132   0   0   0   0   0]
 [126 155 137 134 159 135   0   0   0   0   0]
 [145 188 170 167 192 157   0   0   0   0   0]
 [133 169 147 144 169 138   0   0   0   0   0]]","[[ 0  0  0  0  0  0  0  0  0  0  0]
 [ 0 10 19  8  0  0  0  0  0  0  0]
 [ 0  9 11 10  6  0  0  0  0  0  0]
 [ 0 24 13 29 26  0  0  0  0  0  0]
 [ 0 39 21 21 62  0  0  0  0  0  0]
 [ 0  0  0  0  0  0  0  0  0  0  0]]","[[ 9  9  9  8  7  7  0  0  0  0  0]
 [ 9  9  9  8  7  7  0  0  0  0  0]
 [ 9  9  9  8  7  7  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]
 [10 10 10 10 10 10  0  0  0  0  0]]",[2007 2163 2452    0  132  164  137    0    0    0    0],[ 0 31 69  0  0  4  2  0  0  0  0],[ 0 12 24  0  0  1  1  0  0  0  0],[0 1 5 0 0 0 0 0 0 0 0]
